name,description,coins,coin_type,points,category,supercategory,subcategory,games,report,color,author,new,used,source
⏬ падіння (гравітація),"Падіння гравця додолу, якщо під ним відсутня опори\n(для базового виконання завдання достатньо, щоб гравець миттєво опинявся внизу)\nTODO:  інші елементи також можуть падати",2,,,Як рухається,,,,,🟦,Віталій Ляпота,,15,props
🏄‍♂️ некерована інерція,"Автоматичний рух гравця в певному напрямку (без можливості його змінити), поки він не зустрінеться з перешкодою, точкою зупинки або іншими ігровими елементами",0,,,Як рухається,,,,,🟦,Віталій Ляпота,,11,props
😃 керована інерція,"Автоматичний рух гравця в певному напрямку, але з можливістю змінити напрямок руху в будь-який момент",1,,,Як рухається,,,,,🟦,Віталій Ляпота,,10,props
🌀 анімація інерції (відразу в кінцеву точку),Пересування відразу до кінцевої точки,1,,,Як рухається,,,,,🟦,Віталій Ляпота,,3,props
🌀  анімація інерції,Є анімація пересування,2,,,Як рухається,,,,,🟦,Артем Воловий,,8,props
⏩ можливість  штовхати,"Наприклад, особливий вид перешкод (каміння), що ""переміщується"" гравцем",2,,,Як рухається,,,,,🟦,Віталій Ляпота,,6,props
прямолінійний рух,Вороги переміщаються по прямій лінії,1,,,Як рухається,,,,,🟦,Віталій Ляпота,,24,props
пересування за шаблоном,,1,,,Як рухається,,,,,,Віталій Ляпота,,12,props
наївний супротивник,"Супротивник рухається назустріч гравцеві, але водночас не зважає на наявність перешкод (тобто може впертися в перешкоду і ""тупити"")",2,,,Як рухається,,,,,,Eugene Shchybria,,12,props
—,Немає ніяких особливостей,0,,,Інші особливості,,,,,⬛️,Віталій Ляпота,,14,props
⛏ копає яму,,1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,8,props
Штовхає камені,OFIX: Хм... Це ж фіча самого каменя?..,,,,Інші особливості,,,,,🟦,Віталій Ляпота,,6,props
🦠 розмножується,,2,,,Інші особливості,,,,,🟦,Віталій Ляпота,,3,props
2️⃣ другий гравець,"На випадок, коли гра на двох (або по мережі, або за одним компом)",1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,3,props
🧨 визначає сусідні міни,"Можливість для гравця дізнаватися, скільки поруч знаходиться прихованих мін",1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,4,props
наявність інвентарю,Можливість збирати предмети для подальшого їх використання,1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,10,props
🔫 стріляє,4,1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,19,props
програш,,1,,,Як взаємодіє,,,,,🟦,Віталій Ляпота,,64,props
💰 plus score,Додавання деякої кількості очок (score) до поточного результату гравця,1,,,Як взаємодіє,,,,,🟦,Віталій Ляпота,,57,props
🌀 random teleport,🌀 телепорт у випадкове місце,1,,,Як взаємодіє,,,,,🟦,Віталій Ляпота,,6,props
⛔️ непрохідний для супротивників,,1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,20,props
💥  знищуваність,,1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,36,props
🔆автоматичне відновлення,"Наприклад, стіна, яка через якийсь час сама відновлюється (знову з'являється після знищення)",1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,7,props
відчиняється ключем 🗝,,1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,16,props
❗️  елемент обов'язковий,"Например, чтобы пройти уровень, нужно обязательно все призы",1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,41,props
випадкова працездатність телепорту,"Мається на увазі, що він може або спрацювати, або не спрацювати (випадкова складова)",1,,,Інші особливості,,,,,🟦,Віталій Ляпота,,1,props
Маркування потенційних мін,маркування обраної сусідньої комірки,1,,,Інші особливості,,,,,🟦,Михайло Середа,,0,props
🌀 random teleport in area,🌀 випадковий телепорт у деякій області,1,,,Як взаємодіє,,,,,🟦,Віталій Ляпота,,0,props
🌀 random teleport nearby,🌀 випадковий телепорт поруч із гравцем,1,,,Як взаємодіє,,,,,🟦,Віталій Ляпота,,1,props
Телепортація,Між двома (або більше) певними телепортами на мапі,1,,,Як взаємодіє,,,,,,Нікіта Горщарук,,4,props
Телепорт на іншу карту,"(Не впевнений з приводу кількості монеток, напишіть мені будь ласка, якщо її потрібно зменшити)\nПереміщує гравця в задане місце заданої карти",2,,,Як взаємодіє,,,,,,Владислава Герасимова,,2,props
plus speed,Збільшення швидкості пересування гравця,1,,,Як взаємодіє,,,,,🟦,Віталій Ляпота,,4,props
minus speed,Зменшення швидкості пересування гравця,1,,,Як взаємодіє,,,,,🟦,Віталій Ляпота,,2,props
stops player,Зупинка. Актуально для інерціальних гравців,1,,,Як взаємодіє,,,,,🟦,Віталій Ляпота,,10,props
після руху гравця,,1,,,Коли зʼявляється,,,,,🟦,Михайло Середа,,15,props
кмітливий\розумний супротивник,"Деякий алгоритм поведінки, зазвичай залежний від гравця (наприклад, для руху до гравця можна використовувати хвильовий алгоритм з урахуванням перешкод)\nЗалежно від складності алгоритму кількість монет може бути збільшено/зменшено",4,,,Як рухається,,,,,,Віталій Ляпота,,23,props
інтелектуальний противник,,6,,,Як рухається,,,,,,Віталій Ляпота,,3,props
Хаотичний ворог,"Цей ворог може здаватися менш розумним, оскільки його дії здаються випадковими та непередбачуваними. Однак хаотичний ворог може створювати додатковий виклик для гравця, оскільки його рухи можуть бути більш непередбачуваними, ніж у випадку з розумним ворогом.",3,,,Як рухається,,,,,🟧,Станіслав Пивовар,,6,props
рушає після руху гравця,Противники починають свій рух після руху гравця.,1,,,Як рухається,,,,,🟧,Дар'я Курінна,,1,props
біжить до доступної клітинки,Противник обирає доступну клітинку та біжить до неї.,1,,,Як рухається,,,,,🟧,Дар'я Курінна,,1,props
біжить від вибуху чи встановленої бомби,Противник біжить від вибуху чи від встановленої бомби.,1,,,Як рухається,,,,,🟧,Дар'я Курінна,,1,props
"бігає з точки до точки, бачить шлях до гравця - біжить","Противник бігає з точки до точки, бачить шлях до гравця - біжить до нього.",1,,,Як рухається,,,,,🟧,Дар'я Курінна,,1,props
змінює свій вигляд залежно від напрямку руху,"Наприклад, при русі праворуч зображення (або символ) гравця дивиться праворуч, а при русі в протилежний бік - ліворуч.",1,,,Інші особливості,,,,,,Артем Воловий,,19,props
міцність,,1,,,Інші особливості,,,,,,Віталій Ляпота,,10,props
Health booster,"Збільшує hp гравця, щоб той пережив більше пасток",1,,,Як взаємодіє,,,,,,Олександр Кожанов,,8,props
Обмін предметами,Під час взаємодії з таким елементом гравець може здобути деякі предмети або віддати йому щось,1,,,Як взаємодіє,,,,,,Владислава Герасимова,,4,props
Має можливість розмовляти,"(Не впевнена з приводу кількості монеток, напишіть мені, будь ласка, якщо її потрібно зменшити)\nNPC ""говорить"" у консоль певні репліки залежно від місця в сюжет",2,,,Інші особливості,,,,,,Владислава Герасимова,,2,props
Відображає певне вікно,Під час взаємодії відображає деяке вікно (наприклад - відображає вікно вмісту скрині під час взаємодії з нею),1,,,Як взаємодіє,,,,,,Владислава Герасимова,,3,props
minus score,Забирає у гравця деяку кількість очок,1,,,Як взаємодіє,,,,,,Катерина Деркач,,4,props
саморуйнування,Елемент руйнується в певний час незалежно від дій гравця,1,,,Інші особливості,,,,,,Владислава Герасимова,,7,props
коли було зібрано попередній такий елемент,,1,,,Коли зʼявляється,,,,,🟦,Юлія Дручек,,6,props
випадає з іншого елемента,"Якщо розбити ящик, чи вбити ворога",1,,,Коли зʼявляється,,,,,🟧,Артур Івченко,,7,props
змінює напрямок руху,за якоїсь певної дії ігрові елементи змінюють свій напрям руху за допомогою якоїсь певної дії,1,,,Як взаємодіє,,,,,,Микита Швець,,14,props
Віднімає життя у гравця,,,,,Як взаємодіє,,,,,,Владислав Білоус,,9,props
Додає гравцю життя,,,,,Як взаємодіє,,,,,,Владислав Білоус,,5,props
Додає гравцю броню,,,,,Як взаємодіє,,,,,,Владислав Білоус,,0,props
Змінює кількість броні,,,,,Як взаємодіє,,,,,,Владислав Білоус,,1,props
після смерті одного з гравців,,1,,,Коли зʼявляється,,,,,,Антон Решетняк,,1,props
додається гравцем,,1,,,Коли зʼявляється,,,,,🟧,Дмитро Тимошенко,,6,props
Перемикач,Перемикає стан інших елементів,1,,,Як взаємодіє,,,,,,Костянтин Щербина,,5,props
Перемикання,,1,,,Інші особливості,,,,,,Костянтин Щербина,,2,props
Генератор ворогів,"Точки спавна ворогів. Тобто рівень можна проектувати таким чином, що вороги можуть спавнитись на декількох точках одночасно.",2,,,Інші особливості,,,,,,Антон Молька,,3,props
Тимчасові елементи,Елемени будуть знаходитися впродовж деякого часу і зникати.,1,,,Інші особливості,,,,,,Дар'я Курінна,,5,props
Елемент стрибає на місці,"Елемент стрибає на місці, коли йому не вигідно пересуватися.",1,,,Інші особливості,,,,,,Дар'я Курінна,,1,props
Створює юнітів,Під час взаємодії створює юніта,1,,,Як взаємодіє,,,,,,Денис Іваніщев,,2,props
З’являється за якоюсь умовою,,1,,,Як взаємодіє,,,,,⬛️,Artem Chuvaiev,,7,props
Прискорення Ворога,Змінює швидкість ворогів.,1,,,Як взаємодіє,,,,,🟧,Artem Chuvaiev,,1,props
за командою від іншого Е.,Елемент з’являється при застосуванні здібності іншого елемента. Наприклад: елемент з’являється коли інший елемент стріляє.,1,,,Коли зʼявляється,,,,,🟧,Федір Харченко,,1,props
заморожує поле/сутності,"Наприклад при наступанні на сутність, всі сутності на полі окрім гравця заморожуються",1,,,Як взаємодіє,,,,,🟧,Федір Харченко,,1,props
Скриня,Створює елементи на основі таблиці шансів,2,,,Як взаємодіє,,,,,🟧,MrMelog,,1,props
Додає гравцю ability,Дає можливість використовувати гравцю якусь здатність,1,,,Як взаємодіє,,,,,🟧,MrMelog,,1,props
Перехід на наступний рівень,При взаємодії з гравцем переносить його на наступний рівень,1,,,Як взаємодіє,,,,,🟧,MrMelog,,2,props
змінює свій вигляд коли поранений,При отриманні шкоди спрайт елемента на короткий час змінюється,1,,,Інші особливості,,,,,🟧,Федір Харченко,,1,props
анімація спрайту,спрайт елемента змінюється з часом по колу,1,,,Інші особливості,,,,,🟧,Федір Харченко,,2,props
взривається,при знищенні завдає шкоди сусіднім елементам,1,,,Інші особливості,,,,,,Федір Харченко,,3,props
не можна вбити,Елемент не може бути вбитий іншим елементом. Смерть елемента можлива тільки через саморуйнування,1,,,Інші особливості,,,,,🟧,Федір Харченко,,1,props
завдає шкоди,"Наносить шкоди іншому елементу при якійсь умові, наприклад при зіштовхуванні.",1,,,Інші особливості,,,,,🟧,Федір Харченко,,4,props
гравець реагує на події,у гравця в залежності від того що відбувається під час гри відобража.ться різні емоції,2,,,Інші особливості,,,,,🟧,Софія Світенко,,1,props
на елементі відбувається анімація зворотнього часу,"Наприклад, на бомбі буде зображно відлік часу до вибуху.",1,,,Інші особливості,,,,,🟧,Дар'я Курінна,,1,props
